                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.10.1 -outdir out/hadoop-0.10.1-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
199,24,69,0,16,10,45,71,106,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/lib/MultithreadedMapRunner.java
60,12,18,0,13,3,8,24,30,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/lib/RegexMapper.java
53,9,22,1,11,1,5,17,22,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/lib/TokenCountMapper.java
246,44,25,5,7,24,106,137,177,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/LocalJobRunner.java
90,18,22,0,11,1,19,31,50,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapFileOutputFormat.java
97,13,44,0,4,1,19,24,40,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapOutputFile.java
165,16,39,1,8,8,64,80,110,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapOutputLocation.java
45,4,31,0,5,1,1,7,10,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/Mapper.java
41,7,24,0,4,0,3,7,10,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapReduceBase.java
32,3,23,0,2,1,1,4,6,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapRunnable.java
55,8,20,0,5,2,11,18,27,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapRunner.java
535,68,62,11,19,40,243,302,405,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapTask.java
49,7,20,0,3,1,13,17,22,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MapTaskRunner.java
63,3,38,0,5,3,10,18,22,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MergeSorter.java
37,2,28,0,1,4,1,6,7,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/MRConstants.java
36,5,24,0,4,1,1,6,7,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/OutputCollector.java
51,7,34,0,4,2,1,7,10,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/OutputFormat.java
102,12,41,0,6,2,20,28,49,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/OutputFormatBase.java
35,3,26,0,3,1,1,5,6,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/Partitioner.java
478,55,81,2,14,12,163,189,342,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/PhasedFileSystem.java
64,9,42,0,5,4,3,12,13,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/RecordReader.java
41,5,27,0,5,2,1,8,9,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/RecordWriter.java
45,6,28,0,6,1,1,8,11,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/Reducer.java
359,63,35,17,12,27,156,195,261,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/ReduceTask.java
532,84,122,6,8,40,190,238,326,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/ReduceTaskRunner.java
41,7,23,0,4,0,5,9,11,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/ReinitTrackerAction.java
31,3,22,0,3,1,1,5,6,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/Reporter.java
79,11,55,0,2,9,1,12,13,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/RunningJob.java
307,38,93,0,16,17,91,124,176,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/SequenceFileInputFilter.java
59,13,18,2,6,0,13,19,28,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/SequenceFileInputFormat.java
92,16,22,0,13,0,24,37,54,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/SequenceFileOutputFormat.java
121,21,26,1,6,9,43,58,74,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/SequenceFileRecordReader.java
238,18,77,0,15,10,79,104,143,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/StatusHttpServer.java
216,29,56,5,6,18,77,101,131,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/Task.java
571,55,214,0,4,41,173,218,302,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskInProgress.java
529,73,125,7,5,48,182,235,331,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskLog.java
106,11,40,0,3,6,41,50,55,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskReport.java
378,36,94,8,8,26,144,178,248,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskRunner.java
214,18,82,0,3,12,89,104,114,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskStatus.java
1583,148,323,3,20,97,641,758,1112,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskTracker.java
111,16,42,0,6,1,26,33,53,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskTrackerAction.java
196,22,70,1,4,8,63,75,104,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskTrackerStatus.java
65,12,39,0,3,6,2,11,14,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TaskUmbilicalProtocol.java
180,29,29,1,5,15,71,91,122,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TextInputFormat.java
79,11,20,0,11,2,22,35,48,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/mapred/TextOutputFormat.java
165,15,78,0,8,11,33,52,72,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/ContextFactory.java
158,15,54,1,11,10,47,68,89,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/file/FileContext.java
248,31,46,3,15,38,79,132,171,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/ganglia/GangliaContext.java
106,7,57,0,5,2,22,29,42,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/Metrics.java
95,13,68,0,2,9,1,12,14,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/MetricsContext.java
42,6,27,0,1,1,4,6,9,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/MetricsException.java
206,18,170,0,1,15,1,17,18,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/MetricsRecord.java
404,39,140,1,15,22,121,158,225,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/AbstractMetricsContext.java
232,26,133,0,5,4,42,51,73,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/MetricsRecordImpl.java
52,9,23,0,1,4,10,15,20,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/MetricValue.java
58,7,37,0,1,0,6,7,14,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/NullContext.java
74,10,39,0,5,2,12,19,25,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/OutputRecord.java
68,7,33,1,4,5,11,20,28,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/spi/Util.java
33,4,25,0,1,1,1,3,4,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/metrics/Updater.java
194,16,96,1,12,7,37,56,82,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/net/DNS.java
119,24,22,0,8,4,43,55,73,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/BinaryInputArchive.java
104,23,22,0,10,2,32,44,59,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/BinaryOutputArchive.java
79,9,33,0,6,4,22,32,37,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/CppGenerator.java
210,14,86,0,1,9,67,77,110,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/ParseException.java
519,30,18,0,9,36,362,407,471,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/Rcc.java
88,6,18,0,1,27,1,29,64,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/RccConstants.java
833,8,18,0,9,46,451,506,807,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/RccTokenManager.java
457,71,33,0,1,34,183,218,353,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/SimpleCharStream.java
99,11,69,0,1,5,6,12,19,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/Token.java
151,14,65,0,1,8,36,45,72,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/generated/TokenMgrError.java
59,5,32,0,6,3,9,18,22,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JavaGenerator.java
80,9,24,0,1,0,38,39,47,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JBoolean.java
104,13,22,0,1,3,52,56,69,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JBuffer.java
60,6,22,0,1,0,26,27,32,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JByte.java
59,8,24,0,1,2,17,20,27,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JCompType.java
67,7,22,0,1,1,30,32,38,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JDouble.java
103,19,24,0,1,2,38,41,60,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JField.java
70,7,34,0,3,4,16,23,29,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JFile.java
66,7,22,0,1,0,30,31,37,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JFloat.java
60,6,22,0,1,0,26,27,32,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JInt.java
64,7,22,0,1,0,28,29,35,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JLong.java
171,18,22,0,1,3,102,106,131,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JMap.java
460,44,26,0,6,17,314,337,390,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JRecord.java
72,8,22,0,1,1,32,34,42,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JString.java
148,25,25,0,1,11,63,75,98,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JType.java
158,18,22,0,1,2,90,93,118,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/compiler/JVector.java
211,27,22,0,8,19,83,110,162,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/CsvInputArchive.java
150,23,22,0,9,3,65,77,105,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/CsvOutputArchive.java
39,2,32,0,1,2,1,4,5,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/Index.java
46,3,22,0,4,15,1,20,21,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/InputArchive.java
50,4,22,0,6,15,1,22,24,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/OutputArchive.java
33,3,22,0,2,2,1,5,8,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/Record.java
98,9,32,0,10,5,24,39,57,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/RecordReader.java
117,11,31,0,11,6,32,49,75,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/RecordWriter.java
272,15,73,0,8,27,111,146,184,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/Utils.java
252,35,22,0,11,7,117,135,195,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/XmlInputArchive.java
254,35,22,0,9,8,140,157,197,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/record/XmlOutputArchive.java
308,53,59,4,21,28,98,147,196,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/tools/Logalyzer.java
832,100,149,0,37,74,310,421,583,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/CopyFiles.java
44,6,20,1,1,0,12,13,18,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/Daemon.java
43,10,4,0,3,0,16,19,29,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/DiskChecker.java
84,11,24,1,3,4,31,38,49,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/MergeSort.java
66,9,32,0,2,2,13,17,25,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/NativeCodeLoader.java
46,4,30,0,1,1,5,7,12,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/PlatformName.java
52,5,25,0,2,1,12,15,22,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/PrintJarMainClass.java
146,18,61,0,7,4,35,46,67,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/ProgramDriver.java
118,16,32,1,2,8,42,52,70,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/Progress.java
16,4,7,0,2,1,1,4,5,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/Progressable.java
155,14,44,0,7,6,55,68,97,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/ReflectionUtils.java
161,17,21,0,9,9,72,90,123,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/RunJar.java
270,18,102,0,12,15,92,119,150,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/StringUtils.java
37,3,29,0,2,1,1,4,5,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/Tool.java
192,14,89,0,14,4,41,59,89,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/ToolBase.java
89,11,45,0,2,2,20,24,33,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/VersionInfo.java
57,5,36,0,4,0,5,9,16,CODE,hadoop-0.10.1/src/java/org/apache/hadoop/util/XMLUtils.java
172,29,22,0,10,11,83,104,121,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/conf/TestConfiguration.java
528,47,160,7,17,44,174,235,321,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/ClusterTestDFS.java
467,55,91,3,16,27,187,230,321,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/ClusterTestDFSNamespaceLogging.java
281,26,79,2,4,17,99,120,176,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/MiniDFSCluster.java
288,17,80,9,9,30,109,148,191,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/NNBench.java
227,18,57,2,10,14,83,107,152,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestDecommission.java
77,8,30,0,6,0,26,32,39,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestDFSMkdirs.java
184,15,31,0,7,13,83,103,138,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestDFSShell.java
122,11,21,0,12,2,52,66,90,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestDFSShellGenericOptions.java
197,23,32,0,9,16,88,113,142,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestFileCorruption.java
153,20,30,0,8,14,62,84,103,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestFsck.java
82,6,25,0,6,2,35,43,51,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestLocalDFS.java
142,8,39,0,10,12,55,77,95,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestPread.java
105,7,28,0,10,7,39,56,70,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestReplication.java
195,23,32,0,9,16,87,112,140,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestRestartDFS.java
121,9,33,1,11,7,47,65,79,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestSeekBug.java
96,7,27,0,9,8,33,50,62,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/dfs/TestSmallBlock.java
98,7,37,0,10,5,26,41,54,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/AccumulatingReducer.java
545,66,87,2,10,60,215,285,392,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/DFSCIOTest.java
334,41,46,3,12,39,145,196,247,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/DistributedFSCheck.java
130,11,59,0,13,12,18,43,60,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/IOMapperBase.java
108,18,7,0,15,5,44,64,83,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/s3/InMemoryFileSystemStore.java
12,4,0,0,2,0,3,5,8,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/s3/Jets3tS3FileSystemTest.java
265,77,1,0,8,8,144,160,187,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/s3/S3FileSystemBaseTest.java
33,7,0,0,4,0,17,21,26,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/s3/TestInMemoryS3FileSystem.java
42,12,0,0,5,0,20,25,30,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/s3/TestINode.java
242,28,34,0,7,18,118,143,180,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestCopyFiles.java
436,46,80,2,10,44,168,222,310,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestDFSIO.java
444,94,25,1,10,53,199,262,325,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestFileSystem.java
249,22,17,0,5,15,146,166,210,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestGlobPaths.java
96,11,31,0,4,2,42,48,54,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestLocalFileSystem.java
139,18,19,0,3,0,85,88,102,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/fs/TestPath.java
160,25,22,1,16,7,65,88,113,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/compress/TestCodec.java
115,16,22,0,7,2,47,56,77,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/compress/TestCodecFactory.java
108,20,19,0,3,10,43,56,69,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/RandomDatum.java
151,19,20,3,6,8,74,88,112,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestArrayFile.java
85,6,25,0,2,5,35,42,54,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestBytesWritable.java
72,14,22,0,5,2,26,33,36,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestMD5Hash.java
424,64,27,1,12,19,222,253,333,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestSequenceFile.java
153,22,20,1,8,12,67,87,111,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestSetFile.java
223,35,34,0,7,25,91,123,154,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestText.java
56,6,22,0,7,4,11,22,28,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestTextNonUTF8.java
86,18,25,0,3,7,25,35,43,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestUTF8.java
179,51,25,4,4,9,72,85,103,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestVersionedWritable.java
77,15,22,0,4,2,27,33,40,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/io/TestWritable.java
213,34,19,2,9,13,93,115,160,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/ipc/TestIPC.java
171,43,20,0,11,16,77,104,108,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/ipc/TestRPC.java
37,5,21,0,3,0,5,8,11,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/EmptyInputFormat.java
299,39,40,0,19,16,125,160,220,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/jobcontrol/TestJobControl.java
341,27,77,1,3,21,146,170,237,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/MiniMRCluster.java
212,19,34,0,21,12,99,132,159,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/MRCaching.java
217,27,54,0,12,13,77,102,136,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/PiEstimator.java
133,11,41,0,13,6,49,68,81,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestEmptyJobWithDFS.java
562,48,182,0,7,29,205,241,332,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMapRed.java
40,5,22,0,3,0,7,10,13,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMiniMRBringup.java
127,11,24,0,10,6,57,73,92,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMiniMRClasspath.java
73,5,23,0,9,2,21,32,45,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMiniMRDFSCaching.java
54,5,24,0,3,6,10,19,25,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMiniMRLocalFS.java
190,12,32,0,11,17,87,115,146,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestMiniMRWithDFS.java
178,23,31,0,8,16,68,92,124,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestSequenceFileInputFilter.java
119,18,30,0,8,8,37,53,71,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestSequenceFileInputFormat.java
238,24,24,0,9,12,124,145,190,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/mapred/TestTextInputFormat.java
125,10,21,0,10,0,71,81,94,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/FromCpp.java
156,3,1,0,8,19,102,129,152,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/RecBuffer.java
152,3,1,0,8,16,97,121,148,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/RecInt.java
152,3,1,0,8,17,101,126,148,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/RecRecord0.java
629,3,1,0,8,90,526,624,625,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/RecRecord1.java
152,3,1,0,8,17,101,126,148,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/RecString.java
461,36,182,0,9,24,150,183,243,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/TestMapRed.java
150,9,21,0,12,0,95,107,120,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/TestRecordIO.java
129,17,30,0,15,8,41,64,82,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/TestWritable.java
118,9,21,0,10,0,65,75,88,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/record/test/ToCpp.java
67,5,21,0,16,0,20,36,41,CODE,hadoop-0.10.1/src/test/org/apache/hadoop/test/AllTestDriver.java
58,6,31,0,15,0,3,18,21,CODE,hadoop-0.10.1/src/test/testjar/ClassWordCount.java

                                          RESULTS SUMMARY                                          

Total,Blank,Comments,,Compiler,Data,Exec.,,File,SLOC
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,Type,Definition
80533,9184,19478,627,2929,5512,43430,51871,CODE,Physical
80533,9184,19478,627,2929,4979,30319,38227,CODE,Logical

Number of files successfully accessed,404,out of,404

Ratio of Physical to Logical SLOC,    1.36

                                 TOTAL OCCURRENCES OF Java KEYWORDS                                 
Compiler Directives,,Data Keywords,,Executable Keywords
import,2527,abstract,115,break,181
package,402,ArrayList,125,case,195
,,boolean,813,catch,632
,,byte,453,continue,58
,,char,67,default,33
,,class,583,do,23
,,double,49,else,886
,,extends,322,finally,186
,,float,76,for,724
,,HashMap,24,if,3343
,,HashSet,0,new,3985
,,implements,211,return,2673
,,int,2269,super,243
,,interface,50,switch,44
,,LinkedHashMap,0,this,1477
,,LinkedList,1,throw,687
,,long,854,throws,2004
,,native,22,try,708
,,private,1986,while,324
,,protected,200,
,,public,3950,
,,short,91,
,,static,1421,
,,String,2293,
,,TreeMap,33,
,,Vector,39,
,,void,1983,
,,volatile,9,
