                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.15.0 -outdir out/hadoop-0.15.0-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
211,13,88,0,1,9,67,77,110,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/ParseException.java
1285,58,28,0,9,68,886,963,1199,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/Parser.java
133,5,1,0,1,60,1,62,127,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/ParserConstants.java
1598,8,20,0,9,33,885,927,1570,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/ParserTokenManager.java
458,70,35,0,1,34,183,218,353,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/SimpleCharStream.java
100,10,71,0,1,5,6,12,19,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/Token.java
152,13,67,0,1,8,36,45,72,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/generated/TokenMgrError.java
182,25,27,0,9,8,66,83,130,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/HelpCommand.java
104,17,22,0,7,6,35,48,65,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/InsertCommand.java
157,21,22,0,17,9,61,87,114,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/JarCommand.java
52,6,23,0,1,2,13,16,23,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/ReturnMsg.java
110,12,28,0,8,11,36,55,70,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/SchemaModificationCommand.java
338,28,51,0,20,27,134,181,259,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/SelectCommand.java
84,8,23,0,6,4,30,40,53,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/ShowCommand.java
59,6,43,0,4,4,1,9,10,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/TableFormatter.java
83,6,40,0,7,4,15,26,37,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/shell/TableFormatterFactory.java
117,11,37,0,13,7,32,52,69,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/Shell.java
38,3,24,0,2,1,5,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableExistsException.java
41,3,27,0,2,1,5,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableNotDisabledException.java
37,4,22,0,2,1,5,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/TableNotFoundException.java
42,4,27,0,2,1,5,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/UnknownScannerException.java
74,7,31,0,7,3,16,26,36,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/FSUtils.java
229,19,80,0,13,9,77,99,130,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/InfoServer.java
114,6,58,0,4,2,29,35,50,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Keying.java
68,5,35,0,2,3,14,19,28,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Sleeper.java
60,5,34,0,4,1,10,15,21,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Threads.java
188,12,81,0,12,1,50,63,95,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/util/Writables.java
42,4,27,0,2,1,5,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/apache/hadoop/hbase/WrongRegionException.java
255,32,89,11,4,7,67,78,134,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/BloomFilter.java
273,35,91,12,4,8,76,88,147,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/CountingBloomFilter.java
343,47,120,13,4,4,102,110,176,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/DynamicBloomFilter.java
222,25,126,5,7,11,36,54,71,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/Filter.java
141,12,79,4,2,9,25,36,50,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/HashFunction.java
173,20,87,6,5,5,38,48,66,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/Key.java
91,4,80,1,1,4,1,6,7,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/RemoveScheme.java
504,75,145,23,7,40,154,201,284,CODE,hadoop-0.15.0/src/contrib/hbase/src/java/org/onelab/filter/RetouchedBloomFilter.java
161,27,34,0,9,10,53,72,100,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/AbstractMergeTestBase.java
84,9,35,0,7,1,21,29,40,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/DFSAbort.java
98,12,37,0,7,3,28,38,49,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestPageRowFilter.java
197,25,59,0,12,11,64,87,113,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestRegExpRowFilter.java
186,30,59,0,12,10,59,81,97,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestRowFilterSet.java
93,14,34,0,7,4,26,37,45,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestStopRowFilter.java
149,23,48,0,7,3,47,57,78,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestWhileMatchRowFilter.java
132,13,44,0,5,5,40,50,75,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseClusterTestCase.java
344,22,85,0,8,26,119,153,237,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseTestCase.java
297,37,41,0,34,23,113,170,219,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/mapred/TestTableIndex.java
387,63,64,0,31,19,132,182,260,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/mapred/TestTableMapReduce.java
466,41,172,0,10,12,143,165,253,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MiniHBaseCluster.java
310,33,88,0,13,10,96,119,189,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MultiRegionTable.java
61,7,29,0,6,2,9,17,25,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/OOMEHMaster.java
62,7,27,0,7,1,11,19,28,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/OOMERegionServer.java
702,73,130,1,28,52,262,342,499,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/PerformanceEvaluation.java
37,4,22,0,4,0,4,8,11,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/shell/TestConsoleTable.java
176,12,50,1,16,14,53,83,114,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/shell/TestHBaseShell.java
111,12,32,1,9,3,41,53,67,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/StaticTestEnvironment.java
104,11,33,0,6,8,33,47,60,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBatchUpdate.java
277,32,43,16,5,10,40,55,202,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBloomFilters.java
165,8,57,5,7,10,59,76,100,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCompaction.java
72,6,29,0,3,1,30,34,37,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCompare.java
181,48,38,0,13,9,57,79,95,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestGet.java
205,32,35,0,8,23,72,103,138,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHBaseCluster.java
98,5,27,0,8,4,43,55,66,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHLog.java
200,21,50,0,12,19,63,94,129,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHMemcache.java
836,141,81,0,12,91,326,429,614,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHRegion.java
385,18,83,0,12,13,175,200,284,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHStoreFile.java
119,24,36,0,5,7,35,47,59,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHTable.java
84,7,26,0,7,4,28,39,51,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestInfoServers.java
68,9,27,0,4,3,13,20,32,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestListTables.java
207,25,46,3,7,9,82,98,136,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestLogRolling.java
71,10,27,0,2,3,20,25,34,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMasterAdmin.java
35,3,24,0,2,0,4,6,8,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeMeta.java
42,3,26,0,2,0,7,9,13,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeTable.java
99,18,31,0,2,8,24,34,50,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMultipleUpdates.java
148,8,53,3,6,6,57,69,87,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestRegionServerExit.java
264,67,48,0,11,13,94,118,149,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScanner.java
371,30,84,0,23,27,135,185,257,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScanner2.java
52,6,19,0,6,0,16,22,27,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestSerialization.java
235,17,74,0,8,7,89,104,144,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestSplit.java
121,6,35,0,4,4,44,52,80,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTable.java
326,27,104,2,6,21,124,151,195,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTimestamp.java
69,5,28,0,3,1,15,19,36,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestToString.java
64,7,28,0,2,2,17,21,29,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/apache/hadoop/hbase/util/TestKeying.java
94,7,73,0,4,0,6,10,14,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/onelab/test/StringKey.java
115,6,64,6,4,0,37,41,45,CODE,hadoop-0.15.0/src/contrib/hbase/src/test/org/onelab/test/TestFilter.java
105,10,30,0,4,12,33,49,65,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/Environment.java
39,4,21,0,2,2,7,11,14,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/HadoopStreaming.java
205,15,31,1,5,17,94,116,159,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/JarBuilder.java
147,14,52,3,3,12,42,57,81,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PathFinder.java
130,16,28,0,12,5,42,59,86,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapper.java
566,68,60,3,20,72,253,345,438,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapRed.java
124,13,26,0,12,4,43,59,85,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeReducer.java
153,23,35,1,13,18,44,75,95,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamBaseRecordReader.java
83,13,25,0,7,2,24,33,45,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamInputFormat.java
1038,106,93,8,42,94,456,592,839,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamLineRecordReader.java
28,4,20,0,2,0,1,3,4,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamOutputFormat.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamSequenceRecordReader.java
493,54,40,3,15,48,237,300,399,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamUtil.java
323,36,50,8,12,42,129,183,237,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamXmlRecordReader.java
163,13,82,0,6,7,37,50,68,CODE,hadoop-0.15.0/src/contrib/streaming/src/java/org/apache/hadoop/streaming/UTF8ByteArrayUtils.java
57,8,21,0,3,3,12,18,28,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/StreamAggregate.java
62,10,20,0,5,0,11,16,32,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestGzipInput.java
138,11,25,0,9,17,50,76,102,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestMultipleCachefiles.java
116,13,28,0,7,7,37,51,75,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamAggregate.java
125,14,27,0,8,8,38,54,84,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamDataProtocol.java
319,33,39,3,17,19,139,175,247,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamedMerge.java
121,14,29,0,7,7,41,55,78,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreaming.java
86,10,28,1,7,4,16,27,48,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamingFailure.java
117,13,26,0,7,8,38,53,78,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamReduceNone.java
126,11,25,0,9,13,43,65,90,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestSymLink.java
116,17,28,0,3,8,39,50,71,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TrApp.java
57,6,22,0,3,4,12,19,29,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UniqApp.java
58,7,19,0,5,4,16,25,32,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UtilTest.java
64,14,23,0,11,1,9,21,27,CODE,hadoop-0.15.0/src/contrib/streaming/src/test/org/apache/hadoop/streaming/ValueCountReduce.java
80,8,35,0,9,3,14,26,37,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/AggregateWordCount.java
438,30,138,0,4,17,187,208,270,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/dancing/DancingLinks.java
207,20,59,0,13,17,66,96,128,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/dancing/DistributedPentomino.java
70,7,31,0,1,1,26,28,32,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/dancing/OneSidedPentomino.java
450,39,124,0,2,46,154,202,287,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/dancing/Pentomino.java
318,23,101,0,3,29,109,141,194,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/dancing/Sudoku.java
56,4,21,0,4,6,10,20,31,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/ExampleDriver.java
97,20,18,3,12,1,36,49,59,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/Grep.java
254,35,52,0,24,17,84,125,167,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/PiEstimator.java
757,28,78,1,21,18,69,108,651,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/RandomTextWriter.java
289,28,83,0,27,16,90,133,178,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/RandomWriter.java
198,25,27,0,21,13,76,110,146,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/SleepJob.java
160,18,37,1,14,8,53,75,105,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/Sort.java
157,18,43,0,21,6,45,72,96,CODE,hadoop-0.15.0/src/examples/org/apache/hadoop/examples/WordCount.java
29,4,20,0,1,1,2,4,5,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/conf/Configurable.java
957,82,396,10,16,35,300,351,479,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/conf/Configuration.java
46,8,22,0,1,1,9,11,16,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/conf/Configured.java
31,3,21,0,2,0,3,5,7,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/AlreadyBeingCreatedException.java
150,17,47,1,3,4,54,61,86,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/Block.java
144,18,40,2,3,1,59,63,86,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/BlockCommand.java
2211,342,332,12,27,163,783,973,1537,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/BlockCrcUpgrade.java
382,41,96,9,2,18,169,189,245,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/BlocksMap.java
116,16,35,2,7,5,36,48,65,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/BlocksWithLocations.java
131,20,54,0,6,0,29,35,57,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/ChecksumDistributedFileSystem.java
376,33,294,0,4,29,1,34,49,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/ClientProtocol.java
234,30,58,1,4,15,78,97,146,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DataChecksum.java
1720,162,354,35,25,105,716,846,1204,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DataNode.java
348,36,111,0,3,12,125,140,201,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DatanodeDescriptor.java
176,21,73,4,6,5,48,59,82,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DatanodeID.java
315,38,73,3,15,16,144,175,204,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DatanodeInfo.java
133,12,87,6,3,17,2,22,34,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DatanodeProtocol.java
107,14,40,1,7,0,34,41,53,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DatanodeRegistration.java
468,34,101,11,13,10,210,233,333,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DataStorage.java
481,44,91,0,9,23,214,246,346,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DFSAdmin.java
130,8,49,0,14,6,47,67,73,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DFSck.java
1771,179,389,7,19,124,657,800,1203,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DFSClient.java
77,7,38,1,4,0,16,20,32,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DFSFileInfo.java
61,4,25,0,3,0,20,23,32,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DfsPath.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DisallowedDatanodeException.java
334,51,67,0,9,8,126,143,216,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/DistributedFileSystem.java
112,10,31,0,12,6,32,50,71,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FileDataServlet.java
58,4,20,0,12,3,12,27,34,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FsckServlet.java
174,22,67,1,2,68,12,82,85,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSConstants.java
743,81,132,0,8,37,321,366,530,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSDataset.java
613,51,134,3,9,16,257,282,428,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSDirectory.java
917,80,168,21,17,55,400,472,669,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSEditLog.java
1096,87,257,22,24,37,495,556,752,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSImage.java
3699,324,978,28,17,168,1363,1548,2397,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
72,5,25,0,10,3,18,31,42,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/GetImageServlet.java
242,32,24,0,24,5,96,125,186,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/HftpFileSystem.java
188,14,37,1,4,9,82,95,137,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/Host2NodesMap.java
46,5,22,0,4,0,9,13,19,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/InconsistentFSStateException.java
41,5,22,0,2,0,5,7,14,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/IncorrectVersionException.java
656,66,206,6,10,38,229,277,384,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/INode.java
308,32,19,1,14,19,150,183,257,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/JspHelper.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/LeaseExpiredException.java
170,14,51,0,20,10,50,80,105,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/ListPathsServlet.java
114,15,35,3,3,4,40,47,64,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/LocatedBlock.java
173,15,45,7,11,13,62,86,113,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/LocatedBlocks.java
812,86,255,5,12,18,278,308,471,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NameNode.java
606,44,98,1,20,46,287,353,464,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NamenodeFsck.java
119,15,23,0,7,10,48,65,81,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NameNodeMetrics.java
43,6,29,0,3,2,1,6,8,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NamenodeProtocol.java
84,11,25,1,8,2,29,39,48,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NamespaceInfo.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/NotReplicatedYetException.java
248,22,72,0,5,11,88,104,154,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/PendingReplicationBlocks.java
475,38,100,2,6,23,146,175,337,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/ReplicationTargetChooser.java
34,5,22,0,2,0,3,5,7,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/SafeModeException.java
484,50,131,7,17,44,157,218,303,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/SecondaryNameNode.java
561,51,139,14,18,29,223,270,371,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/Storage.java
66,3,17,0,8,6,22,36,46,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/StreamFile.java
56,8,29,0,4,0,9,13,19,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/StringBytesWritable.java
183,15,43,0,7,11,71,89,125,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/TransferFsImage.java
209,16,40,3,2,11,66,79,153,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UnderReplicatedBlocks.java
42,6,22,0,2,0,5,7,14,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UnregisteredDatanodeException.java
96,8,77,0,2,3,5,10,11,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/Upgradeable.java
92,11,34,3,7,5,26,38,47,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeCommand.java
79,10,25,1,3,7,24,34,44,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeManager.java
142,10,38,3,4,0,58,62,94,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeManagerDatanode.java
133,8,38,3,4,1,54,59,87,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeManagerNamenode.java
66,9,23,0,3,2,19,24,34,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeObject.java
131,16,29,0,5,4,55,64,86,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeObjectCollection.java
128,11,57,2,4,4,29,37,60,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeObjectDatanode.java
62,7,35,0,2,1,9,12,20,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeObjectNamenode.java
109,12,50,1,7,2,26,35,47,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/dfs/UpgradeStatusReport.java
736,60,296,0,12,39,201,252,380,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/filecache/DistributedCache.java
96,15,34,0,3,2,29,34,47,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/fs/BufferedFSInputStream.java
34,4,18,0,2,1,6,9,12,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/fs/ChecksumException.java
535,61,132,6,9,28,179,216,342,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/fs/ChecksumFileSystem.java
133,22,20,3,6,10,50,66,91,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/fs/DF.java
90,16,18,0,6,5,29,40,56,CODE,hadoop-0.15.0/src/java/org/apache/hadoop/fs/DU.java
