                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 6 2018                               
                        UCC -dir hadoop-0.14.1 -outdir out/hadoop-0.14.1-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
244,32,78,11,4,7,67,78,134,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/BloomFilter.java
260,35,78,12,4,8,76,88,147,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/CountingBloomFilter.java
330,47,107,13,4,4,102,110,176,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/DynamicBloomFilter.java
227,25,131,5,7,11,36,54,71,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/Filter.java
141,12,79,4,2,9,25,36,50,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/HashFunction.java
177,20,91,6,5,5,38,48,66,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/Key.java
91,4,80,1,1,4,1,6,7,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/RemoveScheme.java
498,75,139,23,7,40,154,201,284,CODE,hadoop-0.14.1/src/contrib/hbase/src/java/org/onelab/filter/RetouchedBloomFilter.java
157,27,34,0,9,9,55,73,96,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/AbstractMergeTestBase.java
52,4,22,0,3,2,14,19,26,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestPageRowFilter.java
85,8,23,0,5,8,26,39,54,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/filter/TestRegExpRowFilter.java
70,8,23,0,1,3,23,27,39,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseClusterTestCase.java
66,9,22,0,7,1,17,25,35,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/HBaseTestCase.java
297,29,93,0,10,13,96,119,175,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/MiniHBaseCluster.java
669,72,116,1,27,50,255,332,481,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/PerformanceEvaluation.java
37,4,19,0,7,1,3,11,14,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/shell/TestHBaseShell.java
96,10,19,1,9,3,41,53,67,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/StaticTestEnvironment.java
104,13,28,0,4,7,37,48,63,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBatchUpdate.java
209,13,26,7,4,8,30,42,170,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestBloomFilters.java
83,6,52,0,2,1,15,18,25,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCleanRegionServerExit.java
51,4,20,0,3,0,22,25,27,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestCompare.java
188,48,38,0,12,11,59,82,102,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestGet.java
196,32,33,0,6,22,69,97,131,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHBaseCluster.java
49,4,23,0,3,3,12,18,22,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHClient.java
110,6,25,0,8,4,50,62,79,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHLog.java
213,22,55,0,11,19,65,95,136,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHMemcache.java
827,143,81,0,12,90,330,432,603,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestHRegion.java
83,14,21,0,2,3,29,34,48,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMasterAdmin.java
34,3,20,0,1,0,6,7,11,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeMeta.java
34,3,19,0,2,0,6,8,12,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMergeTable.java
119,23,33,0,2,8,31,41,63,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestMultipleUpdates.java
273,67,48,0,11,14,102,127,158,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScanner.java
128,7,34,0,10,6,44,60,87,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestScanner2.java
120,7,31,0,4,4,46,54,82,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTable.java
256,54,47,0,19,15,79,113,155,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTableMapReduce.java
193,44,35,0,3,20,66,89,114,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestTimestamp.java
57,5,17,0,3,1,14,18,35,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/TestToString.java
53,7,19,0,2,2,17,21,27,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/apache/hadoop/hbase/util/TestKeying.java
88,6,71,0,2,0,6,8,11,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/onelab/test/StringKey.java
108,6,58,6,3,0,37,40,44,CODE,hadoop-0.14.1/src/contrib/hbase/src/test/org/onelab/test/TestFilter.java
105,10,30,0,4,12,33,49,65,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/Environment.java
39,4,21,0,2,2,7,11,14,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/HadoopStreaming.java
205,15,31,1,5,17,94,116,159,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/JarBuilder.java
147,14,52,3,3,12,42,57,81,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PathFinder.java
130,16,28,0,12,5,42,59,86,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapper.java
545,68,60,3,20,72,240,332,417,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeMapRed.java
124,13,26,0,12,4,43,59,85,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/PipeReducer.java
153,23,35,1,13,18,44,75,95,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamBaseRecordReader.java
81,13,25,0,6,2,24,32,43,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamInputFormat.java
1038,106,93,8,42,94,456,592,839,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamLineRecordReader.java
28,4,20,0,2,0,1,3,4,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamOutputFormat.java
38,5,22,0,5,0,3,8,11,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamSequenceRecordReader.java
493,54,40,3,15,48,237,300,399,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamUtil.java
322,36,50,8,11,42,129,182,236,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamXmlRecordReader.java
163,13,82,0,6,7,37,50,68,CODE,hadoop-0.14.1/src/contrib/streaming/src/java/org/apache/hadoop/streaming/UTF8ByteArrayUtils.java
57,8,21,0,3,3,12,18,28,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/StreamAggregate.java
62,10,20,0,5,0,11,16,32,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestGzipInput.java
116,13,28,0,7,7,37,51,75,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamAggregate.java
125,14,27,0,8,8,38,54,84,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamDataProtocol.java
316,33,39,3,17,19,139,175,244,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamedMerge.java
121,14,29,0,7,7,41,55,78,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreaming.java
86,10,28,1,7,4,16,27,48,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamingFailure.java
117,13,26,0,7,8,38,53,78,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestStreamReduceNone.java
126,11,25,0,9,13,43,65,90,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TestSymLink.java
116,17,28,0,3,8,39,50,71,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/TrApp.java
57,6,22,0,3,4,12,19,29,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UniqApp.java
58,7,19,0,5,4,16,25,32,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/UtilTest.java
64,14,23,0,11,1,9,21,27,CODE,hadoop-0.14.1/src/contrib/streaming/src/test/org/apache/hadoop/streaming/ValueCountReduce.java
80,8,35,0,10,3,14,27,37,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/AggregateWordCount.java
438,30,138,0,4,17,187,208,270,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/dancing/DancingLinks.java
200,16,61,0,11,16,67,94,123,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/dancing/DistributedPentomino.java
70,7,31,0,1,1,26,28,32,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/dancing/OneSidedPentomino.java
450,39,124,0,2,46,154,202,287,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/dancing/Pentomino.java
318,23,101,0,3,29,109,141,194,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/dancing/Sudoku.java
52,4,21,0,3,5,9,17,27,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/ExampleDriver.java
89,21,18,3,13,0,31,44,50,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/Grep.java
227,30,52,0,13,16,81,110,145,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/PiEstimator.java
267,27,83,0,10,16,89,115,157,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/RandomWriter.java
120,16,33,1,8,3,42,53,71,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/Sort.java
144,17,45,1,15,5,41,61,82,CODE,hadoop-0.14.1/src/examples/org/apache/hadoop/examples/WordCount.java
29,4,20,0,1,1,2,4,5,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/conf/Configurable.java
701,77,169,9,16,31,287,334,455,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/conf/Configuration.java
41,7,21,0,1,1,7,9,13,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/conf/Configured.java
31,3,21,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/AlreadyBeingCreatedException.java
144,16,45,1,4,4,51,59,83,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/Block.java
144,18,40,2,3,1,59,63,86,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/BlockCommand.java
2118,328,324,12,28,159,744,931,1466,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/BlockCrcUpgrade.java
191,23,43,3,2,9,79,90,125,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/BlocksMap.java
131,20,54,0,6,0,29,35,57,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/ChecksumDistributedFileSystem.java
387,34,301,2,4,31,1,36,52,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/ClientProtocol.java
234,30,58,1,4,15,78,97,146,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DataChecksum.java
1534,152,320,8,23,84,633,740,1062,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DataNode.java
280,32,90,0,4,9,96,109,158,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DatanodeDescriptor.java
176,21,73,4,6,5,48,59,82,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DatanodeID.java
310,39,72,3,15,15,138,168,199,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DatanodeInfo.java
132,12,87,6,3,17,2,22,33,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DatanodeProtocol.java
107,14,40,1,7,0,34,41,53,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DatanodeRegistration.java
468,34,101,11,13,10,210,233,333,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DataStorage.java
443,41,88,0,7,20,200,227,314,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DFSAdmin.java
127,9,49,0,11,6,46,63,69,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DFSck.java
1795,183,393,7,16,127,680,823,1219,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DFSClient.java
148,17,56,1,5,6,48,59,75,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DFSFileInfo.java
61,4,25,0,3,0,20,23,32,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DfsPath.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DisallowedDatanodeException.java
323,49,67,2,8,6,123,137,207,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/DistributedFileSystem.java
112,10,31,0,12,6,32,50,71,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FileDataServlet.java
93,11,28,3,3,8,27,38,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FileUnderConstruction.java
58,4,20,0,12,3,12,27,34,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FsckServlet.java
162,20,59,1,2,68,9,79,83,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSConstants.java
703,75,129,0,8,33,301,342,499,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSDataset.java
846,70,201,5,8,31,343,382,575,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSDirectory.java
644,48,128,8,14,25,289,328,468,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSEditLog.java
1075,86,248,18,24,37,486,547,741,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSImage.java
3565,310,956,27,16,149,1311,1476,2299,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/FSNamesystem.java
72,5,25,0,12,3,16,31,42,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/GetImageServlet.java
282,40,24,0,24,12,123,159,218,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/HftpFileSystem.java
188,14,37,1,4,9,82,95,137,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/Host2NodesMap.java
46,5,22,0,4,0,9,13,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/InconsistentFSStateException.java
41,5,22,0,2,0,5,7,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/IncorrectVersionException.java
279,25,19,1,11,19,131,161,235,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/JspHelper.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/LeaseExpiredException.java
170,14,51,0,20,10,50,80,105,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/ListPathsServlet.java
114,15,35,3,3,4,40,47,64,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/LocatedBlock.java
173,15,45,7,11,13,62,86,113,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/LocatedBlocks.java
856,93,242,7,17,27,304,348,521,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/NameNode.java
604,44,98,1,20,45,288,353,462,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/NamenodeFsck.java
84,11,25,1,8,2,29,39,48,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/NamespaceInfo.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/NotReplicatedYetException.java
117,11,51,0,3,2,34,39,55,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/PendingCreates.java
252,22,72,0,6,12,90,108,158,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/PendingReplicationBlocks.java
475,39,100,2,5,24,146,175,336,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/ReplicationTargetChooser.java
34,5,22,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/SafeModeException.java
480,50,130,7,16,43,158,217,300,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/SecondaryNameNode.java
549,51,127,14,18,29,223,270,371,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/Storage.java
70,4,17,0,11,6,22,39,49,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/StreamFile.java
56,8,29,0,4,0,9,13,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/StringBytesWritable.java
175,14,43,0,7,10,66,83,118,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/TransferFsImage.java
209,16,40,3,2,11,66,79,153,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UnderReplicatedBlocks.java
42,6,22,0,2,0,5,7,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UnregisteredDatanodeException.java
96,8,77,0,2,3,5,10,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/Upgradeable.java
92,11,34,3,7,5,26,38,47,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeCommand.java
79,10,25,1,3,7,24,34,44,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeManager.java
142,10,38,3,4,0,58,62,94,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeManagerDatanode.java
133,8,38,3,4,1,54,59,87,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeManagerNamenode.java
66,9,23,0,3,2,19,24,34,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeObject.java
131,16,29,0,5,4,55,64,86,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeObjectCollection.java
128,11,57,2,4,4,29,37,60,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeObjectDatanode.java
62,7,35,0,2,1,9,12,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeObjectNamenode.java
109,12,50,1,7,2,26,35,47,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/dfs/UpgradeStatusReport.java
661,60,225,0,8,39,201,248,376,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/filecache/DistributedCache.java
96,15,34,0,3,2,29,34,47,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/BufferedFSInputStream.java
34,4,18,0,2,1,6,9,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/ChecksumException.java
547,62,126,6,9,28,188,225,359,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/ChecksumFileSystem.java
92,12,26,0,4,6,26,36,54,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/Command.java
177,29,20,5,7,12,73,92,128,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/DF.java
55,8,38,0,2,5,1,8,9,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FileStatus.java
882,94,348,9,9,42,234,285,440,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FileSystem.java
560,42,110,0,8,23,221,252,408,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FileUtil.java
284,34,142,0,5,1,58,64,108,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FilterFileSystem.java
62,9,19,0,2,0,17,19,34,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSDataInputStream.java
66,10,20,2,2,1,22,25,36,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSDataOutputStream.java
27,2,19,0,1,0,3,4,6,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSError.java
424,41,184,0,7,29,107,143,199,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSInputChecker.java
78,7,34,0,2,7,15,24,37,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSInputStream.java
142,16,61,0,4,9,36,49,65,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FSOutputSummer.java
1369,101,294,2,8,67,582,657,974,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/FsShell.java
442,57,63,1,9,23,191,223,322,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/InMemoryFileSystem.java
313,28,134,1,9,17,78,104,151,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/LocalDirAllocator.java
105,14,30,2,4,4,33,41,61,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/LocalFileSystem.java
298,47,50,9,4,30,108,142,201,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/Path.java
32,3,25,0,1,1,1,3,4,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/PathFilter.java
47,4,33,0,3,3,1,7,10,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/PositionedReadable.java
348,48,46,11,8,10,162,180,254,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/RawLocalFileSystem.java
47,8,20,0,1,2,10,13,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/Block.java
63,12,28,0,7,11,4,22,23,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/FileSystemStore.java
117,17,21,0,7,7,42,56,79,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/INode.java
428,48,19,1,24,24,202,250,361,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java
278,32,36,0,18,11,113,142,210,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/MigrationTool.java
30,4,20,0,1,0,3,4,6,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/S3Exception.java
335,38,30,2,18,11,151,180,267,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/S3FileSystem.java
29,2,20,0,2,0,3,5,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/S3FileSystemException.java
186,31,25,0,7,16,65,88,130,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/S3InputStream.java
219,44,33,0,12,20,78,110,142,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/S3OutputStream.java
30,1,21,0,1,0,3,4,8,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/s3/VersionMismatchException.java
41,4,30,0,2,3,1,6,7,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/Seekable.java
229,38,45,12,7,15,84,106,146,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/fs/Trash.java
56,7,38,0,2,5,1,8,11,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/HadoopVersionAnnotation.java
94,16,30,3,6,2,23,31,48,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/ArrayFile.java
97,17,18,4,3,3,41,47,62,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/ArrayWritable.java
109,18,41,0,2,5,28,35,50,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/BooleanWritable.java
207,22,83,2,4,7,61,72,102,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/BytesWritable.java
30,4,21,0,2,1,1,4,5,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/Closeable.java
113,13,48,0,3,3,32,38,52,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/BlockCompressorStream.java
128,16,42,0,4,11,36,51,70,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/BlockDecompressorStream.java
110,13,77,0,4,1,9,14,20,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/CompressionCodec.java
230,13,59,0,7,19,85,111,158,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/CompressionCodecFactory.java
63,8,41,0,3,3,5,11,14,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/CompressionInputStream.java
69,10,40,0,3,4,8,15,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/CompressionOutputStream.java
97,11,74,0,2,8,1,11,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/Compressor.java
111,17,23,0,5,5,42,52,71,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/CompressorStream.java
97,10,75,0,2,8,1,11,12,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/Decompressor.java
159,29,24,0,5,10,64,79,106,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/DecompressorStream.java
87,17,17,0,7,0,24,31,53,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/DefaultCodec.java
202,38,31,0,6,0,63,69,133,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/GzipCodec.java
318,47,86,5,8,19,82,109,185,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/lzo/LzoCompressor.java
307,51,84,2,8,17,84,109,172,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/lzo/LzoDecompressor.java
251,35,63,0,10,10,59,79,153,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/LzoCodec.java
49,8,22,0,4,0,9,13,19,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibDeflater.java
50,7,22,0,5,0,9,14,21,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibInflater.java
375,60,109,0,6,25,115,146,206,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/zlib/ZlibCompressor.java
284,45,65,0,6,22,103,131,174,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.java
108,12,54,0,7,2,17,26,42,CODE,hadoop-0.14.1/src/java/org/apache/hadoop/io/compress/zlib/ZlibFactory.java
