                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.16.0 -outdir out/hadoop-0.16.0-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,SLOC,Type,Name
107,14,40,1,7,0,34,41,53,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DatanodeRegistration.java
478,34,101,11,16,11,212,239,343,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DataStorage.java
481,44,91,0,9,23,214,246,346,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DFSAdmin.java
127,8,49,0,12,4,49,65,70,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DFSck.java
2332,228,487,30,24,149,905,1078,1617,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DFSClient.java
81,7,38,1,4,0,16,20,36,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DFSFileInfo.java
61,4,25,0,3,0,20,23,32,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DfsPath.java
77,7,24,0,10,4,20,34,46,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DfsServlet.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DisallowedDatanodeException.java
362,52,74,2,10,10,135,155,236,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/DistributedFileSystem.java
112,10,31,0,11,6,33,50,71,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FileDataServlet.java
57,4,20,0,11,3,12,26,33,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FsckServlet.java
189,23,75,0,2,74,12,88,91,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSConstants.java
901,101,157,1,13,41,389,443,643,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSDataset.java
214,31,136,0,7,18,13,38,47,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSDatasetInterface.java
703,59,136,4,10,18,300,328,508,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSDirectory.java
962,84,170,21,17,59,423,499,708,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSEditLog.java
1106,87,257,22,24,37,502,563,762,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSImage.java
4123,376,1049,34,28,184,1527,1739,2698,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
72,5,25,0,10,3,18,31,42,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/GetImageServlet.java
267,33,24,0,30,7,102,139,210,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/HftpFileSystem.java
188,14,37,1,4,9,82,95,137,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/Host2NodesMap.java
46,5,22,0,4,0,9,13,19,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/InconsistentFSStateException.java
41,5,22,0,2,0,5,7,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/IncorrectVersionException.java
762,77,222,7,11,47,268,326,463,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/INode.java
357,38,19,1,18,30,162,210,300,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/JspHelper.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/LeaseExpiredException.java
171,12,51,0,18,11,54,83,108,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/ListPathsServlet.java
114,15,35,3,3,4,40,47,64,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/LocatedBlock.java
173,15,45,7,11,13,62,86,113,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/LocatedBlocks.java
84,12,61,0,1,8,1,10,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/namenode/metrics/FSNamesystemMBean.java
186,26,87,0,4,2,45,51,73,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/namenode/metrics/NameNodeStatistics.java
160,21,117,0,1,19,1,21,22,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/namenode/metrics/NameNodeStatisticsMBean.java
860,91,259,3,14,16,304,334,510,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NameNode.java
635,44,99,3,19,54,309,382,492,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NamenodeFsck.java
114,19,36,0,10,13,28,51,59,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NameNodeMetrics.java
43,6,29,0,3,2,1,6,8,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NamenodeProtocol.java
84,11,25,1,8,2,29,39,48,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NamespaceInfo.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/NotReplicatedYetException.java
250,22,72,0,5,11,90,106,156,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/PendingReplicationBlocks.java
174,18,47,3,7,5,60,72,109,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/PermissionChecker.java
519,40,121,3,6,26,158,190,358,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/ReplicationTargetChooser.java
34,5,22,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/SafeModeException.java
495,50,131,7,17,44,162,223,314,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/SecondaryNameNode.java
72,11,20,0,2,6,29,37,41,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/SerialNumberManager.java
561,51,139,14,18,29,223,270,371,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/Storage.java
68,3,17,0,8,6,23,37,48,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/StreamFile.java
56,8,29,0,4,0,9,13,19,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/StringBytesWritable.java
183,15,43,0,7,11,71,89,125,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/TransferFsImage.java
209,16,40,3,2,11,66,79,153,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UnderReplicatedBlocks.java
42,6,22,0,2,0,5,7,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UnregisteredDatanodeException.java
96,8,77,0,2,3,5,10,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/Upgradeable.java
92,11,34,3,7,5,26,38,47,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeCommand.java
79,10,25,1,3,7,24,34,44,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeManager.java
142,10,38,3,4,0,58,62,94,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeManagerDatanode.java
140,8,38,5,4,2,58,64,94,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeManagerNamenode.java
66,9,23,0,3,2,19,24,34,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeObject.java
131,16,29,0,5,4,55,64,86,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeObjectCollection.java
128,11,57,2,4,4,29,37,60,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeObjectDatanode.java
62,7,35,0,2,1,9,12,20,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeObjectNamenode.java
124,13,54,1,7,3,30,40,57,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/dfs/UpgradeStatusReport.java
790,64,322,0,12,39,209,260,404,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/filecache/DistributedCache.java
96,15,34,0,3,2,29,34,47,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/BufferedFSInputStream.java
34,4,18,0,2,1,6,9,12,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/ChecksumException.java
535,61,132,6,9,28,179,216,342,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/ChecksumFileSystem.java
136,22,21,3,7,10,50,67,93,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/DF.java
91,16,18,0,7,5,29,41,57,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/DU.java
240,26,95,0,7,10,73,90,119,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FileStatus.java
1215,112,495,13,13,48,325,386,608,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FileSystem.java
512,35,114,0,9,17,198,224,363,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FileUtil.java
271,36,122,0,6,1,60,67,113,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FilterFileSystem.java
62,9,19,0,2,0,17,19,34,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSDataInputStream.java
74,12,21,2,2,2,25,29,41,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSDataOutputStream.java
27,2,19,0,1,0,3,4,6,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSError.java
424,41,184,0,7,29,107,143,199,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSInputChecker.java
78,7,34,0,2,7,15,24,37,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSInputStream.java
143,16,61,0,4,10,36,50,66,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FSOutputSummer.java
1731,134,325,2,22,99,746,867,1272,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FsShell.java
289,49,37,4,6,24,115,145,203,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/FsShellPermissions.java
437,56,69,0,10,22,184,216,312,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/InMemoryFileSystem.java
55,8,26,0,4,15,1,20,21,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/kfs/IFSImpl.java
104,21,21,0,11,1,33,45,62,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/kfs/KFSImpl.java
123,22,21,0,11,6,44,61,80,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/kfs/KFSInputStream.java
90,15,19,0,11,3,30,44,56,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/kfs/KFSOutputStream.java
388,80,42,0,12,32,149,193,266,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/kfs/KosmosFileSystem.java
388,33,157,1,9,23,103,135,198,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/LocalDirAllocator.java
105,14,30,2,4,4,33,41,61,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/LocalFileSystem.java
298,47,50,9,4,30,108,142,201,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/Path.java
32,3,25,0,1,1,1,3,4,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/PathFilter.java
33,2,26,0,1,1,3,5,5,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/permission/AccessControlException.java
68,5,31,0,1,2,15,18,32,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/permission/FsAction.java
197,25,61,1,6,9,72,87,111,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/permission/FsPermission.java
108,15,35,1,5,3,40,48,58,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/permission/PermissionStatus.java
47,4,33,0,3,3,1,7,10,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/PositionedReadable.java
490,61,62,11,11,16,218,245,367,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/RawLocalFileSystem.java
47,8,20,0,1,2,10,13,19,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/Block.java
63,12,28,0,7,11,4,22,23,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/FileSystemStore.java
117,17,21,0,7,7,42,56,79,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/INode.java
428,48,19,1,24,24,202,250,361,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java
280,33,36,0,19,11,113,143,211,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/MigrationTool.java
30,4,20,0,1,0,3,4,6,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/S3Exception.java
340,40,36,0,21,11,146,178,264,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/S3FileSystem.java
29,2,20,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/S3FileSystemException.java
186,31,25,0,7,16,65,88,130,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/S3InputStream.java
219,44,33,0,12,20,78,110,142,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/S3OutputStream.java
30,1,21,0,1,0,3,4,8,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/s3/VersionMismatchException.java
41,4,30,0,2,3,1,6,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/Seekable.java
25,2,20,0,2,0,1,3,3,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/ShellCommand.java
257,39,47,13,8,21,98,127,171,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/fs/Trash.java
56,7,38,0,2,5,1,8,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/HadoopVersionAnnotation.java
215,31,50,0,9,23,50,82,134,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/AbstractMapWritable.java
94,16,30,3,6,2,23,31,48,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/ArrayFile.java
103,15,32,4,3,3,37,43,56,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/ArrayWritable.java
113,19,41,0,2,5,30,37,53,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/BooleanWritable.java
207,22,83,2,4,7,61,72,102,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/BytesWritable.java
30,4,21,0,2,1,1,4,5,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/Closeable.java
156,15,65,0,3,4,49,56,76,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/BlockCompressorStream.java
128,16,42,0,4,11,36,51,70,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/BlockDecompressorStream.java
110,13,77,0,4,1,9,14,20,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/CompressionCodec.java
230,13,59,0,7,19,85,111,158,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/CompressionCodecFactory.java
63,8,41,0,3,3,5,11,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/CompressionInputStream.java
69,10,40,0,3,4,8,15,19,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/CompressionOutputStream.java
106,12,80,0,2,10,1,13,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/Compressor.java
109,17,23,0,5,5,41,51,69,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/CompressorStream.java
97,10,75,0,2,8,1,11,12,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/Decompressor.java
159,29,24,0,5,10,64,79,106,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/DecompressorStream.java
87,17,17,0,7,0,24,31,53,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/DefaultCodec.java
202,38,31,0,6,0,63,69,133,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/GzipCodec.java
345,46,99,6,8,21,91,120,200,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/lzo/LzoCompressor.java
307,51,84,2,8,17,84,109,172,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/lzo/LzoDecompressor.java
198,28,60,0,10,7,47,64,110,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/LzoCodec.java
49,8,22,0,4,0,9,13,19,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibDeflater.java
50,7,22,0,5,0,9,14,21,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibInflater.java
375,60,109,0,6,25,115,146,206,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibCompressor.java
284,45,65,0,6,22,103,131,174,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.java
108,12,54,0,7,2,17,26,42,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibFactory.java
85,10,27,0,11,4,22,37,48,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/CompressedWritable.java
88,15,40,0,2,1,27,30,33,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/DataInputBuffer.java
92,12,43,0,2,3,29,34,37,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/DataOutputBuffer.java
87,18,23,1,2,5,30,37,46,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/FloatWritable.java
152,17,76,0,7,9,28,44,59,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/GenericWritable.java
86,17,23,1,2,5,30,37,46,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/IntWritable.java
160,14,69,0,4,5,38,47,77,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/IOUtils.java
97,19,24,1,2,5,35,42,54,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/LongWritable.java
626,88,143,28,11,44,220,275,395,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/MapFile.java
170,33,49,0,9,3,50,62,88,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/MapWritable.java
208,31,45,1,6,12,79,97,132,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/MD5Hash.java
49,9,19,1,2,1,16,19,21,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/NullWritable.java
261,42,29,32,5,10,134,149,190,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/ObjectWritable.java
88,10,17,1,9,5,28,42,61,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/retry/RetryInvocationHandler.java
258,34,78,0,8,11,74,93,146,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/retry/RetryPolicies.java
43,1,38,0,1,1,1,3,4,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/retry/RetryPolicy.java
68,3,44,0,3,0,7,10,21,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/retry/RetryProxy.java
3058,380,741,86,22,199,1111,1332,1937,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/SequenceFile.java
102,17,34,1,5,0,25,30,51,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/SetFile.java
205,41,53,0,11,4,60,75,111,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/SortedMapWritable.java
607,60,171,15,16,34,220,270,376,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/Text.java
91,12,20,4,3,3,39,45,59,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/TwoDArrayWritable.java
286,38,49,10,5,25,111,141,199,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/UTF8.java
50,8,27,2,4,2,6,12,15,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/VersionedWritable.java
41,6,21,0,2,2,6,10,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/VersionMismatchException.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/VIntWritable.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/VLongWritable.java
80,4,68,0,4,2,1,7,8,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/Writable.java
55,2,50,0,1,0,1,2,3,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableComparable.java
205,28,64,4,3,14,62,79,113,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableComparator.java
63,10,23,1,4,1,16,21,30,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableFactories.java
28,3,21,0,1,0,2,3,4,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableFactory.java
80,11,25,2,4,3,25,32,44,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableName.java
417,44,145,4,6,30,142,178,228,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/io/WritableUtils.java
632,63,108,38,27,44,269,340,461,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/Client.java
90,12,38,0,10,5,19,34,40,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/metrics/RpcMetrics.java
134,19,57,0,4,3,34,41,58,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/metrics/RpcMgt.java
118,18,85,0,1,12,1,14,15,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/metrics/RpcMgtMBean.java
34,5,17,0,2,1,6,9,12,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/RemoteException.java
444,58,110,3,19,22,152,193,276,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/RPC.java
1060,101,171,48,35,77,481,593,788,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/Server.java
147,15,51,1,7,1,46,54,81,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/SocketChannelOutputStream.java
38,4,28,0,2,1,1,4,6,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/ipc/VersionedProtocol.java
151,19,26,0,9,7,52,68,106,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/log/LogLevel.java
241,29,55,11,10,31,79,120,157,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/BasicTypeSorterBase.java
74,8,54,0,4,6,1,11,12,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/BufferSorter.java
167,18,88,0,6,6,37,49,61,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/ClusterStatus.java
312,31,70,0,6,11,123,140,211,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/CompletedJobStatusStore.java
539,52,173,0,17,22,180,219,314,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/Counters.java
246,33,57,0,5,21,79,105,156,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/DefaultJobHistoryParser.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/DisallowedTaskTrackerException.java
37,5,21,0,2,0,5,7,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/FileAlreadyExistsException.java
212,19,54,3,12,16,63,91,139,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/FileInputFormat.java
92,15,33,1,8,5,29,42,44,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/FileSplit.java
113,16,24,0,8,3,43,54,73,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/HeartbeatResponse.java
114,8,93,0,5,2,2,9,13,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InputFormat.java
27,4,20,0,1,0,1,2,3,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InputFormatBase.java
53,5,41,0,3,2,1,6,7,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InputSplit.java
105,11,77,0,3,7,1,11,17,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InterTrackerProtocol.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InvalidFileTypeException.java
63,5,34,0,4,1,13,18,24,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InvalidInputException.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/InvalidJobConfException.java
190,21,32,1,15,10,77,102,137,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/IsolationRunner.java
1208,92,365,3,48,54,428,530,751,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobClient.java
1367,117,830,0,23,19,243,285,420,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobConf.java
28,2,22,0,1,1,1,3,4,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobConfigurable.java
363,44,116,8,10,17,116,143,203,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/jobcontrol/Job.java
298,36,91,1,5,30,89,124,171,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/jobcontrol/JobControl.java
238,28,20,0,12,16,96,124,190,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobEndNotifier.java
899,56,315,1,17,55,256,328,528,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobHistory.java
1239,124,285,1,20,78,415,513,830,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobInProgress.java
32,3,21,0,1,0,2,3,8,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobPriority.java
129,15,53,1,4,5,37,46,61,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobProfile.java
160,21,70,1,8,10,49,67,69,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobStatus.java
144,20,101,0,3,16,1,20,23,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobSubmissionProtocol.java
2121,189,494,0,42,131,793,966,1438,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/JobTracker.java
91,14,23,0,7,4,27,38,54,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/ArrayListBackedIterator.java
40,5,21,0,8,0,2,10,14,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/ComposableInputFormat.java
65,10,40,0,5,5,2,12,15,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/ComposableRecordReader.java
193,18,81,1,13,5,48,66,94,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/CompositeInputFormat.java
149,16,52,1,9,8,40,57,81,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/CompositeInputSplit.java
472,40,139,12,13,22,169,204,293,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/CompositeRecordReader.java
50,6,23,0,5,0,9,14,21,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/InnerJoinRecordReader.java
114,16,32,0,8,0,38,46,66,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/JoinRecordReader.java
153,20,41,1,10,4,51,65,92,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/MultiFilterRecordReader.java
45,6,23,0,5,0,6,11,16,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/OuterJoinRecordReader.java
93,8,35,1,8,2,25,35,50,CODE,hadoop-0.16.0/src/java/org/apache/hadoop/mapred/join/OverrideRecordReader.java
