                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                        UCC -dir hadoop-0.17.0 -outdir out/hadoop-0.17.0-ucc                        

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
61,7,46,0,2,4,1,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/datanode/metrics/FSDatasetMBean.java
2858,279,585,92,27,189,1137,1353,1994,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DataNode.java
127,12,37,3,9,4,42,55,78,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeBlockInfo.java
368,38,120,3,3,13,132,148,210,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeDescriptor.java
176,21,73,4,6,5,48,59,82,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeID.java
317,38,73,3,15,16,144,175,206,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeInfo.java
151,13,102,7,3,19,2,24,36,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeProtocol.java
107,14,40,1,7,0,34,41,53,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DatanodeRegistration.java
478,34,101,11,16,11,212,239,343,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DataStorage.java
481,44,91,0,9,23,214,246,346,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DFSAdmin.java
127,8,49,0,12,4,49,65,70,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DFSck.java
2697,263,553,35,24,178,1038,1240,1881,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DFSClient.java
81,7,38,1,4,0,16,20,36,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DFSFileInfo.java
61,4,25,0,3,0,20,23,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DfsPath.java
77,7,24,0,10,4,20,34,46,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DfsServlet.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DisallowedDatanodeException.java
386,55,81,1,9,10,143,162,250,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/DistributedFileSystem.java
104,11,32,0,11,3,25,39,61,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FileDataServlet.java
57,4,20,0,11,3,12,26,33,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FsckServlet.java
185,23,68,1,2,77,12,91,94,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSConstants.java
994,108,192,2,13,42,420,475,694,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSDataset.java
214,31,136,0,7,18,13,38,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSDatasetInterface.java
726,62,130,3,11,20,315,346,534,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSDirectory.java
1066,92,186,27,15,66,465,546,788,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSEditLog.java
1221,99,263,24,25,47,558,630,859,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSImage.java
4386,399,1092,40,33,200,1651,1884,2895,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/FSNamesystem.java
111,13,41,1,3,1,36,40,57,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/GenerationStamp.java
72,5,25,0,10,3,18,31,42,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/GetImageServlet.java
263,35,32,0,31,5,92,128,196,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/HftpFileSystem.java
188,14,37,1,4,9,82,95,137,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/Host2NodesMap.java
60,8,23,0,7,0,10,17,29,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/HsftpFileSystem.java
46,5,22,0,4,0,9,13,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/InconsistentFSStateException.java
41,5,22,0,2,0,5,7,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/IncorrectVersionException.java
823,86,227,6,12,45,298,355,510,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/INode.java
362,40,19,1,18,30,164,212,303,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/JspHelper.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/LeaseExpiredException.java
171,12,51,0,18,11,54,83,108,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/ListPathsServlet.java
114,15,35,3,3,4,40,47,64,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/LocatedBlock.java
173,15,45,7,11,13,62,86,113,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/LocatedBlocks.java
84,12,61,0,1,8,1,10,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/namenode/metrics/FSNamesystemMBean.java
184,26,85,0,4,2,45,51,73,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/namenode/metrics/NameNodeStatistics.java
161,21,118,0,1,19,1,21,22,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/namenode/metrics/NameNodeStatisticsMBean.java
865,89,258,3,17,16,306,339,518,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NameNode.java
637,44,99,3,19,54,311,384,494,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NamenodeFsck.java
114,19,36,0,10,13,28,51,59,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NameNodeMetrics.java
43,6,29,0,3,2,1,6,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NamenodeProtocol.java
84,11,25,1,8,2,29,39,48,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NamespaceInfo.java
30,3,20,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/NotReplicatedYetException.java
250,22,72,0,5,11,90,106,156,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/PendingReplicationBlocks.java
178,18,47,3,7,5,62,74,113,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/PermissionChecker.java
519,40,121,3,6,26,158,190,358,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/ReplicationTargetChooser.java
34,5,22,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/SafeModeException.java
498,48,128,7,18,43,168,229,322,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/SecondaryNameNode.java
72,11,20,0,2,6,29,37,41,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/SerialNumberManager.java
561,51,139,14,18,29,223,270,371,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/Storage.java
68,3,17,0,8,6,23,37,48,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/StreamFile.java
56,8,29,0,4,0,9,13,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/StringBytesWritable.java
190,16,44,0,8,11,72,91,130,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/TransferFsImage.java
209,16,40,3,2,11,66,79,153,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UnderReplicatedBlocks.java
42,6,22,0,2,0,5,7,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UnregisteredDatanodeException.java
96,8,77,0,2,3,5,10,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/Upgradeable.java
92,11,34,3,7,5,26,38,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeCommand.java
79,10,25,1,3,7,24,34,44,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeManager.java
147,10,40,3,4,0,58,62,97,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeManagerDatanode.java
140,8,38,5,4,2,58,64,94,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeManagerNamenode.java
66,9,23,0,3,2,19,24,34,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeObject.java
131,16,29,0,5,4,55,64,86,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeObjectCollection.java
128,11,57,2,4,4,29,37,60,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeObjectDatanode.java
62,7,35,0,2,1,9,12,20,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeObjectNamenode.java
124,13,54,1,7,3,30,40,57,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/dfs/UpgradeStatusReport.java
794,64,322,1,12,38,213,263,408,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/filecache/DistributedCache.java
192,18,58,4,3,14,65,82,116,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/BlockLocation.java
96,15,34,0,3,2,29,34,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/BufferedFSInputStream.java
34,4,18,0,2,1,6,9,12,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/ChecksumException.java
541,59,133,6,9,28,181,218,349,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/ChecksumFileSystem.java
80,13,32,0,5,5,22,32,35,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/ContentSummary.java
136,22,21,3,7,10,50,67,93,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/DF.java
91,16,18,0,7,5,29,41,57,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/DU.java
240,26,95,0,7,10,73,90,119,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FileStatus.java
1456,138,564,23,15,61,406,482,754,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FileSystem.java
667,44,142,0,9,27,274,310,481,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FileUtil.java
269,36,119,1,6,1,60,67,114,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FilterFileSystem.java
62,9,19,0,2,0,17,19,34,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSDataInputStream.java
86,13,21,3,2,3,30,35,52,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSDataOutputStream.java
27,2,19,0,1,0,3,4,6,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSError.java
426,41,184,0,7,30,108,145,201,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSInputChecker.java
78,7,34,0,2,7,15,24,37,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSInputStream.java
157,17,66,0,4,10,41,55,74,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FSOutputSummer.java
1894,137,337,2,27,102,832,961,1420,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FsShell.java
291,49,37,4,6,25,115,146,205,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/FsShellPermissions.java
463,57,73,0,10,25,199,234,333,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/InMemoryFileSystem.java
55,8,26,0,4,15,1,20,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/kfs/IFSImpl.java
110,22,21,0,6,2,36,44,67,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/kfs/KFSImpl.java
130,21,21,0,7,6,50,63,88,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/kfs/KFSInputStream.java
90,15,19,0,11,3,30,44,56,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/kfs/KFSOutputStream.java
363,71,39,0,13,29,135,177,253,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/kfs/KosmosFileSystem.java
388,33,157,1,9,23,103,135,198,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/LocalDirAllocator.java
105,14,30,2,4,4,33,41,61,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/LocalFileSystem.java
298,47,50,9,4,30,108,142,201,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/Path.java
32,3,25,0,1,1,1,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/PathFilter.java
41,3,30,0,1,1,5,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/permission/AccessControlException.java
68,5,31,0,1,2,15,18,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/permission/FsAction.java
197,25,61,1,6,9,72,87,111,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/permission/FsPermission.java
108,15,35,1,5,3,40,48,58,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/permission/PermissionStatus.java
47,4,33,0,3,3,1,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/PositionedReadable.java
525,65,61,11,11,18,235,264,399,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/RawLocalFileSystem.java
47,8,20,0,1,2,10,13,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/Block.java
63,12,28,0,7,11,4,22,23,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/FileSystemStore.java
117,17,21,0,7,7,42,56,79,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/INode.java
428,48,19,1,24,24,202,250,361,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java
280,33,36,0,19,11,113,143,211,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/MigrationTool.java
30,4,20,0,1,0,3,4,6,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/S3Exception.java
347,40,36,0,22,11,148,181,271,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/S3FileSystem.java
29,2,20,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/S3FileSystemException.java
202,33,25,0,8,17,72,97,144,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/S3InputStream.java
219,44,33,0,12,20,78,110,142,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/S3OutputStream.java
30,1,21,0,1,0,3,4,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/s3/VersionMismatchException.java
41,4,30,0,2,3,1,6,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/Seekable.java
28,1,17,0,1,0,6,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/shell/CommandUtils.java
57,5,20,0,6,4,12,22,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/shell/Count.java
25,2,20,0,2,0,1,3,3,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/ShellCommand.java
266,39,47,13,9,21,102,132,180,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/fs/Trash.java
56,7,38,0,2,5,1,8,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/HadoopVersionAnnotation.java
215,31,50,0,9,23,50,82,134,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/AbstractMapWritable.java
94,16,30,3,6,2,23,31,48,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/ArrayFile.java
103,15,32,4,3,3,37,43,56,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/ArrayWritable.java
113,19,41,0,2,5,30,37,53,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/BooleanWritable.java
207,22,83,2,4,6,61,71,102,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/BytesWritable.java
30,4,21,0,2,1,1,4,5,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/Closeable.java
156,15,65,0,3,4,49,56,76,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/BlockCompressorStream.java
128,16,42,0,4,11,36,51,70,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/BlockDecompressorStream.java
110,13,77,0,4,1,9,14,20,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/CompressionCodec.java
230,13,59,0,7,19,85,111,158,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/CompressionCodecFactory.java
63,8,41,0,3,3,5,11,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/CompressionInputStream.java
69,10,40,0,3,4,8,15,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/CompressionOutputStream.java
106,12,80,0,2,10,1,13,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/Compressor.java
109,17,23,0,5,5,41,51,69,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/CompressorStream.java
97,10,75,0,2,8,1,11,12,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/Decompressor.java
159,29,24,0,5,10,64,79,106,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/DecompressorStream.java
87,17,17,0,7,0,24,31,53,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/DefaultCodec.java
202,38,31,0,6,0,63,69,133,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/GzipCodec.java
345,46,99,6,8,21,91,120,200,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/lzo/LzoCompressor.java
307,51,84,2,8,17,84,109,172,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/lzo/LzoDecompressor.java
198,28,60,0,10,7,47,64,110,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/LzoCodec.java
49,8,22,0,4,0,9,13,19,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibDeflater.java
50,7,22,0,5,0,9,14,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/zlib/BuiltInZlibInflater.java
375,60,109,0,6,25,115,146,206,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibCompressor.java
284,45,65,0,6,22,103,131,174,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibDecompressor.java
108,12,54,0,7,2,17,26,42,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/compress/zlib/ZlibFactory.java
85,10,27,0,11,4,22,37,48,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/CompressedWritable.java
88,15,40,0,2,1,27,30,33,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/DataInputBuffer.java
92,12,43,0,2,3,29,34,37,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/DataOutputBuffer.java
199,23,71,0,11,11,52,74,105,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/DefaultStringifier.java
87,18,23,1,2,5,30,37,46,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/FloatWritable.java
152,17,76,0,7,9,28,44,59,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/GenericWritable.java
89,15,41,0,2,1,27,30,33,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/InputBuffer.java
86,17,23,1,2,5,30,37,46,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/IntWritable.java
160,14,69,0,4,5,38,47,77,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/IOUtils.java
97,19,24,1,2,5,35,42,54,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/LongWritable.java
664,94,155,28,11,45,230,286,415,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/MapFile.java
170,33,49,0,9,3,50,62,88,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/MapWritable.java
208,31,45,1,6,12,79,97,132,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/MD5Hash.java
49,6,22,0,3,2,12,17,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/MultipleIOException.java
49,9,19,1,2,1,16,19,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/NullWritable.java
261,42,29,32,5,10,134,149,190,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/ObjectWritable.java
92,12,44,0,2,3,28,33,36,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/OutputBuffer.java
37,6,25,0,3,1,1,5,6,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/RawComparator.java
88,10,17,1,9,5,28,42,61,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/retry/RetryInvocationHandler.java
258,34,78,0,8,11,74,93,146,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/retry/RetryPolicies.java
43,1,38,0,1,1,1,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/retry/RetryPolicy.java
68,3,44,0,3,0,7,10,21,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/retry/RetryProxy.java
3111,385,760,86,24,203,1127,1354,1966,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/SequenceFile.java
59,5,46,0,3,2,2,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/Deserializer.java
70,13,30,0,5,4,12,21,27,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/DeserializerComparator.java
100,19,26,0,7,2,25,34,55,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/JavaSerialization.java
46,7,26,0,4,0,5,9,13,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/JavaSerializationComparator.java
44,5,33,0,1,1,3,5,6,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/Serialization.java
88,12,29,0,9,3,19,31,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/SerializationFactory.java
52,5,39,0,3,3,1,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/Serializer.java
111,21,22,0,10,3,33,46,68,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/serializer/WritableSerialization.java
104,17,36,1,5,0,25,30,51,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/SetFile.java
205,41,53,0,11,4,60,75,111,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/SortedMapWritable.java
54,8,39,0,2,3,1,6,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/Stringifier.java
601,60,171,15,16,34,217,267,370,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/Text.java
91,12,20,4,3,3,39,45,59,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/TwoDArrayWritable.java
286,38,49,10,5,25,111,141,199,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/UTF8.java
50,8,27,2,4,2,6,12,15,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/VersionedWritable.java
41,6,21,0,2,2,6,10,14,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/VersionMismatchException.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/VIntWritable.java
73,15,26,0,2,3,23,28,32,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/VLongWritable.java
80,4,68,0,4,2,1,7,8,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/Writable.java
55,2,50,0,1,0,1,2,3,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableComparable.java
205,28,64,4,3,14,62,79,113,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableComparator.java
63,10,23,1,4,1,16,21,30,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableFactories.java
28,3,21,0,1,0,2,3,4,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableFactory.java
80,11,25,2,4,3,25,32,44,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableName.java
430,42,157,4,6,29,144,179,231,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/io/WritableUtils.java
662,70,113,37,27,44,280,351,479,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/Client.java
108,20,39,0,12,6,24,42,49,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/metrics/RpcMetrics.java
134,19,57,0,4,3,34,41,58,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/metrics/RpcMgt.java
118,18,85,0,1,12,1,14,15,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/metrics/RpcMgtMBean.java
89,8,38,0,3,2,26,31,43,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/RemoteException.java
492,61,123,3,20,24,169,213,308,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/RPC.java
1058,103,177,46,35,77,468,580,778,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/Server.java
38,4,28,0,2,1,1,4,6,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/ipc/VersionedProtocol.java
151,19,26,0,9,7,52,68,106,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/log/LogLevel.java
242,29,55,11,11,31,79,121,158,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/BasicTypeSorterBase.java
74,8,54,0,4,6,1,11,12,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/BufferSorter.java
156,17,81,0,6,6,35,47,58,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/ClusterStatus.java
311,31,70,0,6,11,122,139,210,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/CompletedJobStatusStore.java
516,50,164,0,17,21,173,211,302,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/Counters.java
176,21,39,0,6,14,59,79,116,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/DefaultJobHistoryParser.java
35,5,23,0,2,0,3,5,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/DisallowedTaskTrackerException.java
37,5,21,0,2,0,5,7,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/FileAlreadyExistsException.java
411,38,111,3,15,32,130,177,262,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/FileInputFormat.java
199,18,112,0,6,5,30,41,69,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/FileOutputFormat.java
101,15,39,1,8,4,30,42,47,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/FileSplit.java
113,16,24,0,8,3,43,54,73,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/HeartbeatResponse.java
487,27,20,0,19,52,237,308,440,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/HistoryViewer.java
111,8,93,0,3,2,2,7,10,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InputFormat.java
53,5,41,0,3,2,1,6,7,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InputSplit.java
105,11,77,0,3,7,1,11,17,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InterTrackerProtocol.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InvalidFileTypeException.java
63,5,34,0,4,1,13,18,24,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InvalidInputException.java
38,6,21,0,2,0,5,7,11,CODE,hadoop-0.17.0/src/java/org/apache/hadoop/mapred/InvalidJobConfException.java
