                                    USC Unified CodeCount (UCC)                                    
                    (c) Copyright 1998 - 2016 University of Southern California                    

                                         SLOC COUNT RESULTS                                         
                               Generated by UCC v.2017.01 on 5 3 2018                               
                   UCC -dir apache-log4j-2.4-src -outdir out/apache-log4j-2.4-ucc                   

                                       RESULTS FOR Java FILES                                       

Total,Blank,Comments,,Compiler,Data,Exec.,Logical,Physical,File,Module
Lines,Lines,Whole,Embedded,Direct.,Decl.,Instr.,SLOC,SLOC,Type,Name
81,7,19,0,12,1,36,49,55,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/filter/StructuredDataFilterTest.java
67,5,19,0,7,0,32,39,43,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/filter/ThreadContextMapFilterTest.java
51,4,19,6,8,0,11,19,28,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/filter/ThresholdFilterTest.java
55,5,19,0,9,1,18,28,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/filter/TimeFilterTest.java
72,9,19,0,13,7,16,36,44,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/HostNameTest.java
90,13,19,1,17,7,26,50,58,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/impl/Log4jLogEventNanoTimeTest.java
406,50,38,41,28,18,192,238,318,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/impl/Log4jLogEventTest.java
332,40,131,0,7,0,116,123,161,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/impl/ThrowableFormatOptionsTest.java
290,40,62,0,21,13,109,143,188,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/impl/ThrowableProxyTest.java
127,18,20,0,15,9,39,63,89,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/jackson/JacksonIssue429MyNamesTest.java
92,17,18,0,12,5,24,41,57,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/jackson/JacksonIssue429Test.java
100,12,19,0,9,8,34,51,69,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/jackson/LevelMixInTest.java
83,10,23,0,9,3,27,39,50,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/jackson/StackTraceElementMixInTest.java
120,15,29,1,4,20,31,55,76,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/jmx/ServerTest.java
68,9,19,0,12,2,19,33,40,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LateConfigTest.java
136,20,23,0,18,9,42,69,93,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/CsvLogEventLayoutTest.java
143,21,24,0,19,6,49,74,98,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/CsvParameterLayoutTest.java
203,24,23,0,24,20,54,98,156,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/GelfLayoutTest.java
156,25,27,0,16,7,56,79,104,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/HtmlLayoutTest.java
287,39,35,7,24,16,128,168,213,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/JsonLayoutTest.java
108,8,22,12,14,1,47,62,78,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/LogEventFixtures.java
63,9,20,0,10,3,14,27,34,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/PatternLayoutMainMapLookupTest.java
266,25,31,27,20,25,86,131,210,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/PatternLayoutTest.java
456,90,43,0,23,29,195,247,323,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/Rfc5424LayoutTest.java
172,24,25,6,25,8,60,93,123,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/SerializedLayoutTest.java
120,23,26,0,18,6,38,62,71,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/SyslogLayoutTest.java
275,35,46,7,26,13,117,156,194,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/layout/XmlLayoutTest.java
130,11,21,22,15,15,46,76,98,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LevelTest.java
108,13,20,0,24,3,29,56,75,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LogEventFactoryTest.java
145,16,19,40,12,0,46,58,110,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LogEventTest.java
51,8,19,0,8,5,5,18,24,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerDateTest.java
44,6,16,0,8,0,10,18,22,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerSerializationTest.java
383,36,23,0,28,14,222,264,324,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerTest.java
68,9,22,1,11,3,17,31,37,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerUpdateTest.java
92,9,25,0,13,4,26,43,58,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/ContextMapLookupTest.java
56,9,22,0,6,2,11,19,25,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/DateLookupTest.java
37,5,19,0,3,1,6,10,13,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/EnvironmentLookupTest.java
118,15,19,0,14,10,48,72,84,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/InterpolatorTest.java
69,12,19,0,9,5,15,29,38,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/JndiLookupTest.java
72,11,18,0,15,3,16,34,43,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/Log4jLookupTest.java
71,11,18,0,14,3,16,33,42,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/Log4jLookupWithSpacesTest.java
57,7,30,0,3,0,12,15,20,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MainInputArgumentsJmxLookupTest.java
44,4,24,0,4,1,6,11,16,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MainInputArgumentsLookupTest.java
57,5,30,0,2,3,11,16,22,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MainInputArgumentsMapLookup.java
67,9,19,0,4,2,23,29,39,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MapLookupTest.java
75,7,21,0,12,10,18,40,47,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MarkerLookupConfigTest.java
96,11,21,14,10,9,18,37,64,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/MarkerLookupTest.java
51,6,19,0,3,2,13,18,26,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/ResourceBundleLookupTest.java
68,11,19,0,8,4,19,31,38,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/StrSubstitutorTest.java
46,5,19,0,8,3,8,19,22,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/StructuredDataLookupTest.java
51,7,19,0,5,3,10,18,25,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/lookup/SystemPropertiesLookupTest.java
47,6,19,0,7,3,8,18,22,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/LookupTest.java
49,9,16,0,3,4,10,17,24,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/mock/MockSyslogServer.java
39,7,16,0,5,0,7,12,16,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/mock/MockSyslogServerFactory.java
77,6,16,0,5,6,28,39,55,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/mock/MockTcpSyslogServer.java
137,15,16,0,12,8,51,71,106,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/mock/MockTlsSyslogServer.java
57,5,16,0,4,5,17,26,36,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/mock/MockUdpSyslogServer.java
34,4,19,0,4,1,3,8,11,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/PriorityTest.java
227,39,22,0,26,20,75,121,166,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/AbstractSocketServerTest.java
90,12,18,0,16,2,22,40,60,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/SslXmlSocketServerTest.java
61,9,17,0,7,1,15,23,35,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/TcpJsonSocketServerTest.java
62,9,17,0,8,1,15,24,36,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/TcpSerializedSocketServerTest.java
64,9,18,0,8,1,15,24,37,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/TcpXmlSocketServerTest.java
57,9,17,0,7,1,13,21,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/UdpJsonSocketServerTest.java
57,9,17,0,7,1,13,21,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/UdpSerializedSocketServerTest.java
60,9,18,0,8,1,13,22,33,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/server/UdpXmlSocketServerTest.java
148,24,21,0,19,6,50,75,103,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketMessageLossTest.java
172,23,18,0,16,14,70,100,131,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketReconnectTest.java
99,14,18,0,14,6,26,46,67,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketTest.java
54,6,16,0,4,0,17,21,32,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/KeyStoreConfigurationTest.java
61,5,16,0,6,3,20,29,40,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/LegacyBsdTlsSyslogInputStreamReader.java
76,8,17,0,7,2,29,38,51,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationTest.java
56,8,16,0,4,4,16,24,32,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/StoreConfigurationTest.java
30,2,16,0,1,9,1,11,12,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TestConstants.java
91,10,16,0,6,18,28,52,65,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReader.java
35,5,16,0,3,2,6,11,14,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TlsSyslogInputStreamReaderBase.java
23,2,16,0,1,0,1,2,5,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TlsSyslogMessageFormat.java
75,8,16,0,3,12,23,38,51,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TlsSyslogTestUtil.java
53,6,16,0,4,0,18,22,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/net/ssl/TrustStoreConfigurationTest.java
36,3,26,0,4,0,1,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/osgi/equinox/EquinoxLoadCoreBundleTest.java
36,3,26,0,4,0,1,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/osgi/felix/FelixLoadCoreBundleTest.java
63,7,16,0,8,3,21,32,40,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/CallerInformationTest.java
188,35,22,4,8,19,67,94,131,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/DatePatternConverterTest.java
50,4,19,3,8,1,8,17,27,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/EncodingPatternConverterTest.java
99,7,19,17,12,6,31,49,73,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/ExtendedThrowablePatternConverterTest.java
55,7,19,0,9,3,11,23,29,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/ExtendedThrowableTest.java
57,12,19,0,3,0,16,19,26,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/FormattingInfoTest.java
177,13,19,30,8,0,89,97,145,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/LevelPatternConverterTest.java
43,7,19,0,3,2,7,12,17,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/LiteralPatternConverterTest.java
75,7,19,8,7,4,26,37,49,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/MapPatternConverterTest.java
48,5,19,0,10,0,10,20,24,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/MarkerPatternConverterTest.java
96,10,19,12,9,6,33,48,67,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/MdcPatternConverterTest.java
92,6,19,18,10,0,34,44,67,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/MessagePatternConverterTest.java
65,9,20,0,7,3,17,27,36,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/NameAbbreviatorTest.java
39,4,19,1,5,0,7,12,16,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/NanoTimePatternConverterTest.java
61,11,16,0,12,5,9,26,34,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/NoConsoleNoAnsiTest.java
258,24,26,40,17,32,87,136,208,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/PatternParserTest.java
92,13,25,0,7,7,30,44,54,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/PatternParserTest2.java
54,4,19,4,10,1,9,20,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/RegexReplacementConverterTest.java
84,10,19,0,11,7,25,43,55,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/RegexReplacementTest.java
83,5,25,10,7,2,23,32,53,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/RootThrowablePatternConverterTest.java
57,7,19,0,9,4,12,25,31,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/RootThrowableTest.java
61,10,19,0,10,5,9,24,32,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/StyleConverterTest.java
187,16,20,35,7,18,67,92,151,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/ThrowablePatternConverterTest.java
57,8,19,0,9,4,11,24,30,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/pattern/ThrowableTest.java
26,2,17,0,3,1,1,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/selector/a/Logging1.java
26,2,17,0,3,1,1,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/selector/b/Logging2.java
26,2,17,0,3,1,1,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/selector/c/Logging3.java
62,8,16,0,7,2,24,33,38,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/selector/ClassLoaderContextSelectorTest.java
72,6,21,1,10,3,20,33,45,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/selector/TestClassLoader.java
44,8,19,0,6,2,5,13,17,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/ShutdownDisabledTest.java
170,17,41,0,12,15,60,87,112,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/SimplePerfTest.java
133,19,19,0,13,3,55,71,95,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/StrictXmlConfigTest.java
85,8,19,0,9,4,29,42,58,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/ThreadedPerfTest.java
138,14,21,0,16,10,46,72,103,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/ThreadedTest.java
105,14,23,0,19,6,25,50,68,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/TimestampMessageTest.java
150,18,25,0,26,8,62,96,107,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/tools/GenerateCustomLoggerTest.java
170,20,28,0,28,9,77,114,122,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/tools/GenerateExtendedLoggerTest.java
103,17,16,0,8,0,38,46,70,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/ClockFactoryTest.java
139,19,23,0,9,8,51,68,97,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/Compare.java
203,26,19,0,7,31,69,107,158,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/datetime/FixedDateFormatTest.java
39,7,19,0,3,0,5,8,13,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/DummyNanoClockTest.java
89,11,26,0,9,6,26,41,52,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/FileUtilsTest.java
41,7,19,0,3,2,5,10,15,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/IntegersTest.java
39,6,16,0,6,0,8,14,17,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/KeyValuePairSerializationTest.java
65,12,19,0,3,0,24,27,34,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/NanoClockFactoryTest.java
62,13,16,0,7,4,15,26,33,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/NetUtilsTest.java
93,12,20,0,4,6,24,34,61,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/Profiler.java
42,5,19,0,7,0,8,15,18,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/PropertiesUtilTest.java
92,12,16,0,17,3,28,48,64,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/ShutdownCallbackRegistryTest.java
46,10,16,0,3,6,6,15,20,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/SystemClockTest.java
39,7,19,0,4,2,4,10,13,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/SystemNanoClockTest.java
39,6,16,0,3,0,7,10,17,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/ThrowablesTest.java
273,27,77,4,4,15,94,113,169,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/Timer.java
30,4,19,0,1,1,3,5,7,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/UnexpectedFormatException.java
122,13,20,0,4,20,44,68,89,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/util/UuidTest.java
70,11,23,0,8,3,18,29,36,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/core/XmlEvents.java
154,22,20,1,7,21,59,87,112,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/FilterPerformanceComparison.java
57,9,19,0,5,2,14,21,29,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/FormatterLoggerManualExample.java
44,2,28,0,4,0,5,9,14,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/hamcrest/Descriptors.java
163,16,78,0,8,0,33,41,69,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/hamcrest/FileMatchers.java
62,7,35,0,5,0,8,13,20,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/hamcrest/MapMatchers.java
65,8,19,0,9,3,14,26,38,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/junit/CleanFiles.java
169,17,73,0,13,3,39,55,79,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/junit/LoggerContextRule.java
22,1,20,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/junit/package-info.java
51,8,19,0,6,3,8,17,24,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/LogbackSubstitution.java
41,7,19,0,3,1,8,12,15,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/LogRolloverTest.java
93,10,27,0,10,6,30,46,56,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/MarkerMixInTest.java
203,29,21,0,16,22,89,127,153,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/PerformanceComparison.java
136,17,23,0,14,13,50,77,96,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/PerformanceRun.java
53,8,19,0,7,1,10,18,26,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/AlwaysFailAppender.java
81,12,19,0,9,1,23,33,50,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/DeadlockAppender.java
70,12,19,0,9,4,16,29,39,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/FailOnceAppender.java
56,9,19,0,7,1,10,18,28,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/InMemoryAppender.java
186,22,29,0,16,20,60,96,135,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/ListAppender.java
72,10,20,0,10,3,15,28,42,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/appender/UsesLoggingAppender.java
155,18,63,0,9,7,41,57,74,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/AvailablePortFinder.java
30,3,19,0,3,2,1,6,8,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/ExtendedLevels.java
56,8,21,0,8,1,9,18,27,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/layout/BasicLayout.java
36,4,19,0,4,1,5,10,13,CODE,apache-log4j-2.4-src/log4j-core/src/test/java/org/apache/logging/log4j/test/SomethingThatUsesLogging.java
32,4,19,0,3,1,3,7,9,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/AbstractFlumeManager.java
90,13,33,0,7,6,18,31,44,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/Agent.java
38,6,19,0,4,1,5,10,13,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/BatchEvent.java
276,26,67,1,17,23,71,111,183,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumeAppender.java
332,39,71,0,7,29,120,156,222,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumeAvroManager.java
276,40,54,0,14,25,97,136,182,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumeEmbeddedManager.java
333,36,90,0,22,20,96,138,207,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumeEvent.java
38,2,30,0,2,1,1,4,6,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumeEventFactory.java
877,63,89,0,41,72,417,530,725,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java
67,11,19,0,8,2,18,28,37,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/Log4jEventSource.java
20,0,19,0,1,0,0,1,1,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/package-info.java
480,80,25,0,37,10,226,273,375,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/appender/FlumeAppenderTest.java
278,40,28,0,41,21,100,162,210,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/appender/FlumeEmbeddedAgentTest.java
306,43,31,0,41,25,114,180,232,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/appender/FlumeEmbeddedAppenderTest.java
446,62,41,0,43,35,184,262,343,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/appender/FlumePersistentAppenderTest.java
219,29,25,0,38,17,74,129,165,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/appender/FlumePersistentPerf.java
38,5,19,0,5,0,4,9,14,CODE,apache-log4j-2.4-src/log4j-flume-ng/src/test/java/org/apache/logging/log4j/flume/test/FlumeKeyProvider.java
154,15,21,0,9,16,62,87,118,CODE,apache-log4j-2.4-src/log4j-iostreams/src/main/java/org/apache/logging/log4j/io/ByteStreamLogger.java
